codigolocal;comuna;merchan;latitud;longitud
2038474;COQUIMBO;dduran;-299.810.124;-713.341.424
2025335;COQUIMBO;dduran;-299.811.216;-713.387.249
2014480;COQUIMBO;dduran;-299.869.578;-713.338.169
1774942;COQUIMBO;dduran;-299.860.356;-713.341.075
1447841;COQUIMBO;dduran;-299.819.317;-713.333.962
1445808;COQUIMBO;dduran;-299.876.347;-713.318.902
1434166;COQUIMBO;dduran;-299.876.429;-713.318.896
1422281;COQUIMBO;dduran;-299.872.224;-713.353.772
1347787;COQUIMBO;dduran;-299.867.341;-713.354.077
1340907;COQUIMBO;dduran;-299.822.917;-713.368.506
891469;COQUIMBO;dduran;-299.849.261;-713.609.570
523068;COQUIMBO;dduran;-299.876.085;-713.454.464
520409;COQUIMBO;dduran;-299.842.296;-713.424.713
519981;COQUIMBO;dduran;-299.868.041;-713.602.738
513862;COQUIMBO;dduran;-299.849.883;-713.454.489
513603;COQUIMBO;dduran;-299.846.661;-713.467.036
512605;COQUIMBO;dduran;-299.849.153;-713.608.091
2327412;LA HIGUERA;dduran;-299.900.775;-713.580.777
2295511;COQUIMBO;dduran;-299.941.228;-713.484.470
2280098;COQUIMBO;dduran;-299.852.317;-713.443.386
2272960;COQUIMBO;dduran;-299.883.608;-713.608.746
2207904;LA HIGUERA;dduran;-299.900.775;-713.580.777
2207733;COQUIMBO;dduran;-299.868.041;-713.602.738
2013214;COQUIMBO;dduran;-299.944.959;-713.598.909
2012608;VICUÑA;dduran;-299.857.304;-713.524.393
1994787;COQUIMBO;dduran;-299.938.833;-713.596.933
1756793;COQUIMBO;dduran;-299.836.209;-713.670.135
1671774;COQUIMBO;dduran;-299.824.745;-713.481.986
1663281;COQUIMBO;dduran;-299.851.970;-713.385.433
1653228;COQUIMBO;dduran;-299.862.313;-713.678.014
1508623;COQUIMBO;dduran;-299.892.636;-713.507.484
1480076;COQUIMBO;dduran;-299.868.612;-713.616.778
1370060;COQUIMBO;dduran;-299.862.446;-713.415.944
1343293;COQUIMBO;dduran;-299.868.041;-713.602.738
1331488;COQUIMBO;dduran;-299.857.612;-713.437.560
700132;COQUIMBO;dduran;-299.895.819;-713.282.397
523399;VICUÑA;dduran;-299.949.240;-713.225.091
523239;COQUIMBO;dduran;-299.947.960;-713.256.169
518469;COQUIMBO;dduran;-299.907.521;-713.284.851
2318549;COQUIMBO;dduran;-299.909.505;-713.201.900
2317625;COQUIMBO;dduran;-299.951.895;-713.229.995
2315827;COQUIMBO;dduran;-299.916.049;-713.245.866
2295303;COQUIMBO;dduran;-299.877.130;-713.163.218
2283291;COQUIMBO;dduran;-299.877.532;-713.163.390
2233711;COQUIMBO;dduran;-299.959.944;-713.169.139
2214464;COQUIMBO;dduran;-299.906.761;-713.164.772
2064000;COQUIMBO;dduran;-299.978.494;-713.173.961
2049686;COQUIMBO;dduran;-299.941.576;-713.208.761
2042382;COQUIMBO;dduran;-299.978.494;-713.173.961
2011997;COQUIMBO;dduran;-299.920.264;-713.227.020
2000876;COQUIMBO;dduran;-299.917.352;-713.257.902
1963672;COQUIMBO;dduran;-299.892.541;-713.175.221
1956116;COQUIMBO;dduran;-299.895.290;-713.293.088
1945067;COQUIMBO;dduran;-299.966.325;-713.213.151
1771133;COQUIMBO;dduran;-299.980.787;-713.179.062
1685546;COQUIMBO;dduran;-299.915.770;-713.290.764
1338942;COQUIMBO;dduran;-299.960.458;-713.252.993
1326008;COQUIMBO;dduran;-299.871.020;-713.205.147
1322643;COQUIMBO;dduran;-299.952.065;-713.270.027
892155;COQUIMBO;dduran;-299.941.662;-713.326.818
801638;COQUIMBO;dduran;-299.901.596;-713.339.573
713397;COQUIMBO;dduran;-299.906.167;-713.335.287
521670;COQUIMBO;dduran;-299.958.400;-713.357.400
521626;COQUIMBO;dduran;-299.939.241;-713.280.912
520185;COQUIMBO;dduran;-299.958.017;-713.290.980
520162;COQUIMBO;dduran;-299.969.427;-713.264.883
2350903;COQUIMBO;dduran;-299.971.535;-713.371.645
2345719;COQUIMBO;dduran;-299.976.125;-713.395.774
2329780;COQUIMBO;dduran;-299.946.835;-713.383.422
2314787;COQUIMBO;dduran;-300.043.000;-713.251.000
2308942;COQUIMBO;dduran;-299.972.670;-713.367.301
2295490;COQUIMBO;dduran;-299.954.338;-713.390.957
2251777;COQUIMBO;dduran;-299.923.133;-713.390.335
2228158;COQUIMBO;dduran;-299.941.812;-713.324.303
2144161;COQUIMBO;dduran;-300.008.760;-713.285.320
2065214;COQUIMBO;dduran;-299.981.100;-713.331.199
1911606;COQUIMBO;dduran;-299.966.336;-713.383.114
1860674;COQUIMBO;dduran;-300.035.839;-713.246.619
1852312;COQUIMBO;dduran;-299.973.700;-713.401.379
1852311;COQUIMBO;dduran;-299.934.610;-713.381.898
1659589;COQUIMBO;dduran;-299.944.799;-713.288.401
1497555;COQUIMBO;dduran;-300.007.578;-713.336.034
1316079;COQUIMBO;dduran;-299.932.317;-713.339.871
776662;ANDACOLLO;dduran;-302.384.047;-710.775.179
717680;ANDACOLLO;dduran;-302.337.472;-710.851.451
710606;ANDACOLLO;dduran;-302.324.590;-710.799.502
709520;ANDACOLLO;dduran;-302.367.108;-710.853.122
523171;ANDACOLLO;dduran;-302.344.214;-710.852.694
522365;ANDACOLLO;dduran;-302.372.870;-710.852.816
522363;ANDACOLLO;dduran;-302.406.949;-710.813.197
519897;ANDACOLLO;dduran;-302.415.184;-710.870.939
516023;ANDACOLLO;dduran;-302.329.744;-710.852.193
515723;ANDACOLLO;dduran;-302.368.858;-710.784.094
515071;ANDACOLLO;dduran;-302.336.073;-710.868.150
511031;ANDACOLLO;dduran;-302.261.528;-710.844.755
2292761;ANDACOLLO;dduran;-302.326.144;-710.841.929
2227914;ANDACOLLO;dduran;-302.379.982;-710.777.637
2163641;ANDACOLLO;dduran;-302.365.842;-710.868.600
2139537;ANDACOLLO;dduran;-302.353.553;-710.850.757
2138561;ANDACOLLO;dduran;-302.351.544;-710.812.889
1920042;ANDACOLLO;dduran;-302.351.544;-710.812.889
