CODIGO,NOMBRE,DIRECCION,DISTRITO,ZONA,FECHA VISITA,¿HAY COOLER CON NUEVA CENEFA?,CANTIDAD DE PUERTAS,HAY PRESENCIA DE RB EN ALGUNA DE LAS PUERTAS,FULL BANDEJA EJECUTADA,FOTO CCU,NUMERO DE FOTO
2345447,EL UNIVERSO SPA,"LOS ACACIOS 150, LAMPA",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_69026baaa8a459.29056697.webp,1
2345447,EL UNIVERSO SPA,"LOS ACACIOS 150, LAMPA",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_69026bc9225ba4.74179231.webp,2
2383254,MINIMARKET Y ALMACEN GLORIA XIMENA CASTILLO N,"LOS BOSQUES 412, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_69024d57737cf8.85539925.webp,1
2383254,MINIMARKET Y ALMACEN GLORIA XIMENA CASTILLO N,"LOS BOSQUES 412, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_69024d69847574.57485708.webp,2
2383254,MINIMARKET Y ALMACEN GLORIA XIMENA CASTILLO N,"LOS BOSQUES 412, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_69024d804ac699.84636600.webp,3
664076,TERESA PLACENCIO FERNANDEZ,"SANTA MARTA DE LIRAY 15, COLINA",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690241e86aa5d6.26254573.webp,1
664076,TERESA PLACENCIO FERNANDEZ,"SANTA MARTA DE LIRAY 15, COLINA",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690241f95170c8.36271414.webp,2
664076,TERESA PLACENCIO FERNANDEZ,"SANTA MARTA DE LIRAY 15, COLINA",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6902420ba8b930.11725788.webp,3
674291,(ALMACEN) COM HUERTOS FAMILIARES,"DOS ORIENTE 199, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690254a811e959.13186007.webp,1
674291,(ALMACEN) COM HUERTOS FAMILIARES,"DOS ORIENTE 199, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690255407257f5.91034640.webp,2
674291,(ALMACEN) COM HUERTOS FAMILIARES,"DOS ORIENTE 199, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690255c77ff978.96480835.webp,3
674291,(ALMACEN) COM HUERTOS FAMILIARES,"DOS ORIENTE 199, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690255cfc80522.76654196.webp,4
674291,(ALMACEN) COM HUERTOS FAMILIARES,"DOS ORIENTE 199, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690255e1907721.44583930.webp,5
929083,CARLOS ALBERTO GARCIA ALEJO,"1 SUR 050 LOCAL A 050, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6902591f08ea91.31543624.webp,1
929083,CARLOS ALBERTO GARCIA ALEJO,"1 SUR 050 LOCAL A 050, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_69025927f377c6.98772538.webp,2
929083,CARLOS ALBERTO GARCIA ALEJO,"1 SUR 050 LOCAL A 050, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6902593126cd72.33565434.webp,3
929083,CARLOS ALBERTO GARCIA ALEJO,"1 SUR 050 LOCAL A 050, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6902593b6b7d80.66540511.webp,4
999008,YESENIA DEL CARMEN MANRIQUEZ FERNANDEZ,"21 DE MAYO 325, COLINA",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6902306e4b2a84.85712835.webp,1
999008,YESENIA DEL CARMEN MANRIQUEZ FERNANDEZ,"21 DE MAYO 325, COLINA",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690230802f5ae0.41143617.webp,2
1463114,(ALMACEN) ROSA MARIA PEREZ CARRASCO,"PJE MANTOS VERDES 4198, RENCA",VESPUCIO,CENTRO,2025-10-28 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6901393fc75928.05009970.webp,1
1463114,(ALMACEN) ROSA MARIA PEREZ CARRASCO,"PJE MANTOS VERDES 4198, RENCA",VESPUCIO,CENTRO,2025-10-28 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_69013948e97947.42259930.webp,2
890544,(ALMACEN) GIOVANNI ARIAS GONZALEZ,"LAS TORRES 972, HUECHURABA",VESPUCIO,CENTRO,2025-10-28 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6901040ac936a9.72401814.webp,1
890544,(ALMACEN) GIOVANNI ARIAS GONZALEZ,"LAS TORRES 972, HUECHURABA",VESPUCIO,CENTRO,2025-10-28 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_69010422791d58.61314227.webp,2
768519,(BOTILLERIA) TATIANA DONOSO ULLOA,"INDEPENDENCIA 692, PICHIDEGUA",SAN FERNANDO,CENTRO,2025-10-27 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68ff6a4eb78d82.04041889.webp,1
2445135,CAFETERIA LUIS ARNALDO BARRA LAGOS E.I.R.L,"VALLE LO CAMPINO SUR 1615, QUILICURA",VESPUCIO,CENTRO,2025-10-24 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68fb87bb2f9593.61766907.webp,1
2445135,CAFETERIA LUIS ARNALDO BARRA LAGOS E.I.R.L,"VALLE LO CAMPINO SUR 1615, QUILICURA",VESPUCIO,CENTRO,2025-10-24 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68fb87ce97be49.11045043.webp,2
2445135,CAFETERIA LUIS ARNALDO BARRA LAGOS E.I.R.L,"VALLE LO CAMPINO SUR 1615, QUILICURA",VESPUCIO,CENTRO,2025-10-24 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68fb885adc4be9.73986307.webp,3
1722030,(BOTILLERIA) ARAPAIMA HECTOR MANRIQUEZ E.I.R.,IGNACIO CARRERA PINTO 160 160 - CATEMU,VIÑA DEL MAR,CENTRO COSTA,2025-10-23 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68fa809d818c96.62404449.webp,1
1698700,DIEGO ANDRES CORNEJO BARROS,"PUERTO PORVENIR 0557, QUILICURA",VESPUCIO,CENTRO,2025-10-22 00:00:00,SI,3,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f8f61826a574.44332594.webp,1
2208387,MINIMARKET Y BOTILLERIA DONDE EL TANO SPA,"PEDRO DE VALDIVIA 0343, SAN FELIPE",VIÑA DEL MAR,CENTRO COSTA,2025-10-22 00:00:00,SI,3,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f90319b2be97.24860207.webp,1
2208387,MINIMARKET Y BOTILLERIA DONDE EL TANO SPA,"PEDRO DE VALDIVIA 0343, SAN FELIPE",VIÑA DEL MAR,CENTRO COSTA,2025-10-22 00:00:00,SI,3,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f9031c2ca7f7.35269448.webp,2
2373015,PROVISIONES IVAN RODRIGO BLANCK ARIAS E.I.R.L,"CALLE BELGRADO 601, TEMUCO",TEMUCO/VALDIVIA,SUR,2025-10-22 00:00:00,SI,3,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f907478e7d19.18264371.webp,1
1420857,(ALMACEN) GUSTAVO DÃAZ CHACANA,ESMERALDA 3015 B VALLE HERMOSO 3015 B - LA LI,VIÑA DEL MAR,CENTRO COSTA,2025-10-21 00:00:00,SI,3,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f7be4c998504.17063774.webp,1
1716904,(ALMACEN) SANDRA ROA OBANDO E I R L,CAMINO PARQUE LANTAÑO,CHILLAN/LOS ANGELES,CENTRO SUR,2025-10-21 00:00:00,SI,2,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f7d20e202121.05248548.webp,1
1495513,(ALMACEN) MINIMARKET CATALINA SPA,SANTA FILOMENA SN sn - SANTA MARIA,VIÑA DEL MAR,CENTRO COSTA,2025-10-20 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f67650db3b38.69409725.webp,1
1495513,(ALMACEN) MINIMARKET CATALINA SPA,SANTA FILOMENA SN sn - SANTA MARIA,VIÑA DEL MAR,CENTRO COSTA,2025-10-20 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f6765f100a46.22272364.webp,2
1825714,(ALMACEN) SOLANGE IRIARTE VILLALOBOS,"AVDA VILLALON 120, CERRILLOS DE TAMAYA",LA SERENA/OVALLE,CENTRO COSTA,2025-10-20 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f6ac3e776e47.95732906.webp,1
1825714,(ALMACEN) SOLANGE IRIARTE VILLALOBOS,"AVDA VILLALON 120, CERRILLOS DE TAMAYA",LA SERENA/OVALLE,CENTRO COSTA,2025-10-20 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f6ac4e3e0064.02523534.webp,2
1825714,(ALMACEN) SOLANGE IRIARTE VILLALOBOS,"AVDA VILLALON 120, CERRILLOS DE TAMAYA",LA SERENA/OVALLE,CENTRO COSTA,2025-10-20 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f6ac670bc677.09869890.webp,3
1825714,(ALMACEN) SOLANGE IRIARTE VILLALOBOS,"AVDA VILLALON 120, CERRILLOS DE TAMAYA",LA SERENA/OVALLE,CENTRO COSTA,2025-10-20 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f6ac7a3a21b5.35627712.webp,4
2002887,COM.DE ALIMENTOS DON VICENTE,"VICENTE VALDES 877, LA FLORIDA",LA FLORIDA,CENTRO,2025-10-20 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f65a0b6bbb05.47342571.webp,1
2002887,COM.DE ALIMENTOS DON VICENTE,"VICENTE VALDES 877, LA FLORIDA",LA FLORIDA,CENTRO,2025-10-20 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f65a0f2f9b61.53575931.webp,2
2339141,(ALMACEN) ROXANA MARGOTH ALCONZ MAMANI,"MORRO DE ARICA 8447, ANTOFAGASTA",ANTOFAGASTA/CALAMA,NORTE,2025-10-20 00:00:00,SI,2,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f66a10832954.33128538.webp,1
809791,(ALMACEN) JUAN ROJAS CARRASCO E.I.R.L,"ESTERO COLCURA 0143, QUILICURA",VESPUCIO,CENTRO,2025-10-20 00:00:00,SI,3,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f66b4a9f8a61.63766641.webp,1
809791,(ALMACEN) JUAN ROJAS CARRASCO E.I.R.L,"ESTERO COLCURA 0143, QUILICURA",VESPUCIO,CENTRO,2025-10-20 00:00:00,SI,3,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f66b562f2a12.28213380.webp,2
1604215,(ALMACEN) COMERCIAL PIÑA Y CIA LTDA,LA LINEA Lote 10 - ALHUE,COSTA,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f255531cc476.32268977.webp,1
1604215,(ALMACEN) COMERCIAL PIÑA Y CIA LTDA,LA LINEA Lote 10 - ALHUE,COSTA,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f25555f3e4a3.09632577.webp,2
1758245,(ALMACEN) JESENIA COLARTE MORAGA,CALLE GALVEZ 142 - RINCONADA,VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f24af371e641.76794136.webp,1
1758245,(ALMACEN) JESENIA COLARTE MORAGA,CALLE GALVEZ 142 - RINCONADA,VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f24b15bcfdb7.39299495.webp,2
1758245,(ALMACEN) JESENIA COLARTE MORAGA,CALLE GALVEZ 142 - RINCONADA,VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f24b523e7245.80138544.webp,3
1758245,(ALMACEN) JESENIA COLARTE MORAGA,CALLE GALVEZ 142 - RINCONADA,VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f24b882dfc10.07008897.webp,4
1808787,(ALMACEN) CLAUDIO FELIPE DROGUETT CONTRERAS,AVDA VICTORIA 0610 dp,RANCAGUA,CENTRO,2025-10-17 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f24c3a579f09.01396618.webp,1
1808787,(ALMACEN) CLAUDIO FELIPE DROGUETT CONTRERAS,AVDA VICTORIA 0610 dp,RANCAGUA,CENTRO,2025-10-17 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f24c46658d47.23606554.webp,2
2067251,(BOTILLERIA) COMERCIAL Y BOTILLERIA MAIPU SPA,MAIPU 96 - SAN FELIPE,VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f28f0ddd3166.62979982.webp,1
2096359,(BOTILLERIA) BOTILLERIA JAIME DIAZ MONTENEGRO,"REPÚBLICA ARGENTINA, LOS ANDES 499 - LOS ANDE",VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f282290b5da6.84657580.webp,1
2096359,(BOTILLERIA) BOTILLERIA JAIME DIAZ MONTENEGRO,"REPÚBLICA ARGENTINA, LOS ANDES 499 - LOS ANDE",VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f2823009de69.73705377.webp,2
2260349,DAVID ALEXANDER COLARTE CERDA,"LUIS LEPELEY 1890, LOS ANDES",VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f27d9928c754.46514271.webp,1
2260349,DAVID ALEXANDER COLARTE CERDA,"LUIS LEPELEY 1890, LOS ANDES",VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f27d9e549b04.01655085.webp,2
2464936,SUPERMERCADO ARIES SPA,"CRISTO REDENTOR, CALLE LARGA",VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f26f74203051.98409250.webp,1
530068,(BOTILLERIA) ROSALIA RISSI,"M SILVA 910, ANTOFAGASTA",ANTOFAGASTA/CALAMA,NORTE,2025-10-17 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f278b345bba1.57991219.webp,1
593577,MODESTA ARAYA GUAJARDO,"MIRAFLORES 480, GRANEROS",RANCAGUA,CENTRO,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f238c67d78b80564853.webp,1
593577,MODESTA ARAYA GUAJARDO,"MIRAFLORES 480, GRANEROS",RANCAGUA,CENTRO,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f238dcb1d865.43985276.webp,2
608364,JORGE NUNEZ BECERRA,"VALLES DEL PARAISO 2828, QUILPUE",VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f26c9aeb53b5.86310901.webp,1
611452,JESSICA PALMA VERA,"BARROS JARPA 305, QUILPUE",VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,2,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f26fe64bf657.91672719.webp,1
793234,(ALMACEN) ESPERANZA NUÑEZ QUIROZ,LOYCA BAJO S/N S/N - SAN PEDRO,COSTA,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f24b3a21c7e3.81804098.webp,1
793234,(ALMACEN) ESPERANZA NUÑEZ QUIROZ,LOYCA BAJO S/N S/N - SAN PEDRO,COSTA,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f24b3d507748.10814535.webp,2
926387,(ALMACEN) ITALO GUTIERREZ NIETO,REGIDORA DISSOLINA ROJAS 320 - LOS ANDES,VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f27a5165c9a2.25681539.webp,1
926387,(ALMACEN) ITALO GUTIERREZ NIETO,REGIDORA DISSOLINA ROJAS 320 - LOS ANDES,VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f27a55e8f1a4.72386900.webp,2
926387,(ALMACEN) ITALO GUTIERREZ NIETO,REGIDORA DISSOLINA ROJAS 320 - LOS ANDES,VIÑA DEL MAR,CENTRO COSTA,2025-10-17 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f27a56d94745.07039778.webp,3
1602240,(ALMACEN) JAIME RAMIREZ HERRERA,PASAJE 35 1634,MODELO,CENTRO,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f0fc38da9bd6.66639003.webp,1
1650611,CARLOS ALBERTO REYES MUNOZ,"PJE. CARLOS ALDUNATE 2, MAIPU",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f12fc613d171.34108093.webp,1
1650611,CARLOS ALBERTO REYES MUNOZ,"PJE. CARLOS ALDUNATE 2, MAIPU",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f12fcaaa23c5.77851291.webp,2
1650611,CARLOS ALBERTO REYES MUNOZ,"PJE. CARLOS ALDUNATE 2, MAIPU",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f12fd1615646.37281293.webp,3
1650611,CARLOS ALBERTO REYES MUNOZ,"PJE. CARLOS ALDUNATE 2, MAIPU",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f12fd8e1ef39.49905307.webp,4
1692090,PEDRO CIFUENTES HENRIQUEZ,"SANTIAGO GAETE 82, LOS LAGOS",OSOR/PTO MONTT/CASTR/COYH,SUR,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f10d63d8aa30.66337373.webp,1
2096688,EMMANUEL SPA,"CORRIENTES 1838, QUINTA NORMAL",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f104d3983d20.81876264.webp,1
2096688,EMMANUEL SPA,"CORRIENTES 1838, QUINTA NORMAL",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f104d581a986.90019174.webp,2
2096688,EMMANUEL SPA,"CORRIENTES 1838, QUINTA NORMAL",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f104d946a547.73256700.webp,3
2158150,FULL MARKET LOS ALERCES SPA,"LOS ALERCES2368, NUNOA",MODELO,CENTRO,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f0f873c64814.35633686.webp,1
2158150,FULL MARKET LOS ALERCES SPA,"LOS ALERCES2368, NUNOA",MODELO,CENTRO,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f0f8766ad7b7.06989976.webp,2
2218302,WILLIAMS JN PIERRE NULL,"CALLE SIETE 5844, QUINTA NORMAL",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f10663d95058.49376936.webp,1
2218302,WILLIAMS JN PIERRE NULL,"CALLE SIETE 5844, QUINTA NORMAL",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f10666b33124.87814290.webp,2
2218302,WILLIAMS JN PIERRE NULL,"CALLE SIETE 5844, QUINTA NORMAL",MAIPU,CENTRO,2025-10-16 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f1066bc67d820697604.webp,3
2232823,(ALMACEN) FAUSTINA ESPERANZA POMA PARI,"AVENIDA BONILLA 9407, ANTOFAGASTA",ANTOFAGASTA/CALAMA,NORTE,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f152de6acc83.29070810.webp,1
2232823,(ALMACEN) FAUSTINA ESPERANZA POMA PARI,"AVENIDA BONILLA 9407, ANTOFAGASTA",ANTOFAGASTA/CALAMA,NORTE,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f152f21cbb90.01642214.webp,2
2283667,(ALMACEN) MINIMARKET ANY SPA,PINTOR CICARELLI 488,PIRAMIDE,CENTRO,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f0f3e260c516.75486135.webp,1
2283667,(ALMACEN) MINIMARKET ANY SPA,PINTOR CICARELLI 488,PIRAMIDE,CENTRO,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f0f3e6df9823.92582691.webp,2
2283667,(ALMACEN) MINIMARKET ANY SPA,PINTOR CICARELLI 488,PIRAMIDE,CENTRO,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f0f3f46a94e7.08132406.webp,3
2291768,(ALMACEN) PUNTO. CLAVE FLORES,"J9SE MIGUEL CARRERA 1865, ANTOFAGASTA",ANTOFAGASTA/CALAMA,NORTE,2025-10-16 00:00:00,SI,3,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f13d09c6a210.66787630.webp,1
2308108,JORGE ISAIAS CIFUENTES EIRL,"SEGUNDO BUSTAMANTE RAMOS 438, SAN ANTONIO",COSTA,CENTRO COSTA,2025-10-16 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f18c28e3f370.67914769.webp,1
2341432,(ALMACEN) GERCY GIOVANNI VENTURA CRUZ,"AV. PEDRO AGUIRRE CERDA 9634, ANTOFAGASTA",ANTOFAGASTA/CALAMA,NORTE,2025-10-16 00:00:00,SI,3,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f14b6656c484.84867598.webp,1
2341432,(ALMACEN) GERCY GIOVANNI VENTURA CRUZ,"AV. PEDRO AGUIRRE CERDA 9634, ANTOFAGASTA",ANTOFAGASTA/CALAMA,NORTE,2025-10-16 00:00:00,SI,3,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f14b7e2783c8.71483620.webp,2
2343457,(ALMACEN) MAXIMO CACALLICA,"AV. SIERRA NEVADA 11040, ANTOFAGASTA",ANTOFAGASTA/CALAMA,NORTE,2025-10-16 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_68f14e86c804a4.31858579.webp,1
